"identifiant","sexe.x","nationalite_francaise.x","nationalite.x","date_diplome.x","type_formation.x","filiere.x","situation_actuelle.x","en_recherche_emploi.x","refus_emploi.x","difficultes_recherche.x","alternance.x","Quel.est.le.poste.que.vous.occupez.","Quel.est.le.nom.de.votre.entreprise...projet.","Pays.de.localisation.de.la.future.entreprise.","autre_activite.x","statut_emploi.x","nature_contrat.x","duree_CDD.x","localisation_emploi.x","region_premier_emploi.x","pays_localisation.x","temps_partiel.x","mois_emploi_occupe.x","nom_entreprise.x","Son.site.internet.","taille_entreprise.x","entreprise_groupe.x","groupe.x","departement_emploi.x","intitule_emploi.x","cadre.x","secteur_activite_entreprise.x","domaine_general_entreprise.x","langage_programmation.x","emploi_lie_energie_renouvelable.x","remuneration_annuelle_brute.x","prime.x","remuneration_prime.x","responsabilite_hierarchie.x","responsabilite_budget.x","responsabilite_equipe.x","responsabilite.x","international.x","langue_français.x","langue_anglais.x","temps_trouve_emploi.x","moyen_trouver_emploi.x","critere_choix_emploi.x","emploi_niveau_qualification.x","emploi_formation.x","satisfaction_emploi.x","condition_travail.x","relation_collegues.x","niveau_remuneration.x","niveau_autonomie.x","jugement_localisation.x","recherche_nouvel_emploi.x","raisons_recherche_emploi.x","situation_sortie_polytech.x","temps_trouve_premier_emploi.x","post_premier_emploi.x","Aviez.vous.un.statut.de...x","nature_contrat.1.x","condition_fin_premier_contrat.x","intitule_premier_emploi.x","location_premier_emploi.x","nom_entreprise_premier_emploi.x","taille_entreprise_premier_emploi.x","premiere_entreprise_groupe.x","premier_groupe.x","secteur_premiere_entreprise.x","mois_premiere_entreprise.x","status_cadre_premier_emploi.x","temps_partiel_premier_emploi.x","moyen_trouver_premier_emploi.x","critere_choix_premier_emploi.x","remuneration_annuelle_brute_hors_prime_premier_emploi.x","prime_premier_emploi.x","remuneration_annuelle_brute_avec_prime_premier_emploi.x","satisfaction_premier_emploi.x","satisfaction_formation.x","ig_avantage_double_competence.x","ig_membre_reseau.x","Laquelle.","recommandation_polytech.x","date","sexe.y","nationalite_francaise.y","nationalite.y","annee_diplome","type_formation.y","filiere.y","situation_actuelle.y","en_recherche_emploi.y","nb_mois_recherche_emploi","refus_emploi.y","difficultés_recherche.x","alternance.y","poste_occupe","secteur_activite","autre_activite.y","statut_emploi.y","nature_contrat.y","duree_CDD.y","localisation_emploi.y","region_emploi.x","pays_localisation.y","temps_partiel.y","nb_mois_occupation_emploi","handicap","taille_entreprise.y","service_emploi","intitule_poste.x","statut_cadre.x","secteur_activite.1","domaine_entreprise.x","remuneration_annuelle_brute.y","prime.y","remuneration_prime.y","alternance.1","statut","nature_contrat_premier_emploi.x","intitule_premier_emploi.y","localisation_premier_emploi.x","region_premier_emploi.y","pays_premier_emploi.x","ville_premier_emploi","taille_entreprise_premier_emploi.y","secteur_activite_entreprise_premier_emploi","statut_cadre_premier_emploi","temps_partiel_premier_emploi.y","remuneration_annuelle_brute_hors_prime_premier_emploi.y","prime_premier_emploi.y","remuneration_annuelle_brute_avec_prime_premier_emploi.y","Date.x","Genre.x","nationalite_francaise.x.x","nationalite.x.x","date_diplome.y","type_formation.x.x","filiere.x.x","situation_actuelle.x.x","X.tes.vous...la.recherche.d.un.emploi.depuis.la.sortie.de.l.Ècole..","Depuis.combien.de.mois.Ítes.vous.en.recherche.d.emploi..","difficultés_recherche.y","autre_activite.x.x","statut_emploi.x.x","Avez.vous.un.statut.de..","nature_contrat.x.x","duree_CDD.x.x","localisation_emploi.x.x","region_premier_emploi.x.x","pays_emploi","temps_partiel.x.x","temps_partiel_voulu","mois_emploi_occupe.y","nom_entreprise.y","taille_entreprise","appartient_groupe","nom_groupe","fonction_principale","intitule_poste.y","statut_cadre.y","secteur_activite_entreprise.y","domaine_entreprise.y","domaine_divers","langage_info","Vos.activitÈs.actuelles.font.appel...vos.compÈtences.en","energie_renouvelable","remuneration_annuelle_brute.x.x","prime.x.x","remuneration_prime.x.x","responsabilite_hierarchie.y","responsabilite_budget.y","responsabilite_equipe.y","responsabilite_projet.x","fonction_international","langue_francais","langue_anglais.y","temps_trouve_emploi.y","moyen_trouver_emploi.y","critere_choix_emploi.y","emploi_niveau_qualification.y","emploi_formation.y","satisfaction_emploi.y","condition_travail.y","relation_collegues.y","niveau_remuneration.y","niveau_autonomie.y","jugement_localisation.y","Vous.recherchez.un.autre.emploi.","raisons_recherche_emploi.y","entreprise_developpement_durable","mission_developpement_durable","situation_sortie_polytech.y","refus_emploi.x.x","Concours.prÈparÈ.s..1","alternance.x.x","DurÈe.du.contrat.de.volontariat..en.mois..1","Pays.ou.territoire.du.volontariat.1","Nom.et.coordonnÈes.de.l.entreprise.partenaire.1","Le.laboratoire.est.il.localisÈ..1","RÈgion.de.localisation.du.laboratoire.1","Pays.de.localisation.du.laboratoire..1","Lequel.ou.lesquels..1","Le.site.web.s.il.existe..1","temps_trouve_premier_emploi.y","post_premier_emploi.y","nature_contrat_premier_emploi.y","Quelle.fut.la.durÈe.de.votre.CDD.","condition_fin_premier_contrat.y","intitule_premier_emploi.x.x","localisation_premier_emploi.y","Dans.quelle.rÈgion..1","pays_premier_emploi.y","nom_entreprise_premier_emploi.y","Adresse...numero..rue..avenue...de.l.entreprise.1","Code.postal.de.l.entreprise.1","Commune.de.l.entreprise.1","taille_entreprise_premier_emploi.x.x","premiere_entreprise_groupe.y","Lequel..1","secteur_premiere_entreprise.y","anciennete_premier_emploi","status_cadre_premier_emploi.y","temps_partiel_premier_emploi.x.x","moyen_trouver_premier_emploi.y","critere_choix_premier_emploi.y","remuneration_annuelle_brute_hors_prime_premier_emploi.x.x","prime_premier_emploi.x.x","remuneration_annuelle_brute_avec_prime_premier_emploi.x.x","Les.ÈlÈments.suivants.vous.semblent.ils.avoir.jouÈ.un.rÙle.dans.votre.recrutement.sur.ce.1er.emploi....Stage.de.4Ëme.annÈe","satisfaction_premier_emploi.y","satisfaction_formation.y","ig_avantage_double_competence.y","ig_membre_reseau.y","projet_evolution_carriere","recommandation_polytech.y","Genre.y","nationalite_francaise.y.y","nationalite.y.y","date_diplome.x.x","type_formation.y.y","filiere.y.y","situation_actuelle.y.y","en_recherche_emploi.x.x","temps_recherche_emploi.x","refus_emploi.y.y","difficultes_recherche.y","alternance.y.y","post_actuel.x","autre_activite.y.y","statut_emploi.y.y","nature_contrat.y.y","duree_CDD.y.y","localisation_emploi.y.y","region_emploi.y","pays_localisation.x.x","mois_emploi_occupe.x.x","jours_télétravail.x","nom_entreprise","entreprise_groupe.y","groupe.y","departement_emploi.y","intitule_emploi.y","cadre.y","secteur_activite_entreprise.x.x","domaine_general_entreprise.y","langage_programmation.y","emploi_lie_energie_renouvelable.y","remuneration_annuelle_brute.y.y","prime.y.y","remuneration_prime.y.y","responsabilite_hierarchie.x.x","responsabilite_budget.x.x","responsabilite_equipe.x.x","responsabilite.y","international.y","langue_français.y","langue_anglais.x.x","temps_trouve_emploi.x.x","moyen_trouver_emploi.x.x","critere_choix_emploi.x.x","emploi_niveau_qualification.x.x","emploi_formation.x.x","satisfaction_emploi.x.x","condition_travail.x.x","relation_collegues.x.x","niveau_remuneration.x.x","niveau_autonomie.x.x","jugement_localisation.x.x","recherche_nouvel_emploi.y","raisons_recherche_emploi.x.x","Unnamed..133","situation_sortie_polytech.x.x","temps_trouve_premier_emploi.x.x","post_premier_emploi.x.x","nature_contrat.1.y","condition_fin_premier_contrat.x.x","intitule_premier_emploi.y.y","location_premier_emploi.y","region_premier_emploi.y.y","nom_entreprise_premier_emploi.x.x","taille_entreprise_premier_emploi.y.y","premiere_entreprise_groupe.x.x","premier_groupe.y","secteur_premiere_entreprise.x.x","mois_premiere_entreprise.y","status_cadre_premier_emploi.x.x","temps_partiel_premier_emploi.y.y","moyen_trouver_premier_emploi.x.x","critere_choix_premier_emploi.x.x","remuneration_annuelle_brute_hors_prime_premier_emploi.y.y","prime_premier_emploi.y.y","remuneration_annuelle_brute_avec_prime_premier_emploi.y.y","satisfaction_premier_emploi.x.x","impact_covid.x","satisfaction_formation.x.x","ig_avantage_double_competence.x.x","ig_membre_reseau.x.x","recommandation_polytech.x.x","Genre","nationalite_francaise.x.x.x","nationalite.x.x.x","date_diplome.y.y","type_formation.x.x.x","filiere.x.x.x","situation_actuelle","en_recherche_emploi.y.y","temps_recherche_emploi.y","refus_emploi.x.x.x","difficultes_recherche.x.x","alternance.x.x.x","nature_contrat.x.x.x","post_actuel.y","autre_activite.x.x.x","statut_emploi.x.x.x","nature_contrat.1.x.x","duree_CDD.x.x.x","localisation_emploi.x.x.x","region_emploi.x.x","pays_localisation.y.y","mois_emploi_occupe.y.y","jours_télétravail.y","statut_entreprise","nb_salarie_entreprise","entreprise_groupe.x.x","groupe.x.x","departement_emploi.x.x","intitule_emploi.x.x","cadre.x.x","secteur_activite_entreprise.y.y","secteur_intervention","emploi_lie_energie_renouvelable.x.x","remuneration_annuelle_brute.x.x.x","prime.x.x.x","remuneration_prime.x.x.x","responsabilite_hierarchie.y.y","responsabilite_budget.y.y","responsabilite_equipe.y.y","responsabilite_projet.y","international.x.x","langue_français","langue_anglais.y.y","temps_trouve_emploi.y.y","moyen_trouver_emploi.y.y","moyen_trouver_emploi.1","critere_choix_emploi.y.y","emploi_niveau_qualification.y.y","emploi_formation.y.y","satisfaction_emploi.y.y","condition_travail.y.y","relation_collegues.y.y","niveau_remuneration.y.y","niveau_autonomie.y.y","jugement_localisation.y.y","recherche_nouvel_emploi.x.x","raisons_recherche_emploi.y.y","situation_sortie_polytech.y.y","temps_trouve_premier_emploi.y.y","post_premier_emploi.y.y","nature_contrat_premier_emploi","condition_fin_premier_contrat.y.y","intitule_premier_emploi.x.x.x","location_premier_emploi","region_emploi.1","nom_entreprise_premier_emploi.y.y","taille_entreprise_premier_emploi.x.x.x","premiere_entreprise_groupe.y.y","secteur_premiere_entreprise.y.y","mois_premiere_entreprise.x.x","status_cadre_premier_emploi.y.y","temps_partiel_premier_emploi.x.x.x","moyen_trouver_premier_emploi.y.y","critere_choix_premier_emploi.y.y","remuneration_annuelle_brute_hors_prime_premier_emploi.x.x.x","prime_premier_emploi.x.x.x","remuneration_annuelle_brute_avec_prime_premier_emploi.x.x.x","satisfaction_premier_emploi.y.y","impact_covid.y","satisfaction_formation.y.y","ig_avantage_double_competence.y.y","ig_membre_reseau.y.y","recommandation_polytech.y.y","Date.y","sexe","nationalite_francaise.y.y.y","nationalite.y.y.y","date_diplome","type_formation.y.y.y","Région.de.votre.entreprise.d.accueil","Durant.vos.études..vous.avez.bénéficié.d.aménagements.de.scolarité.liés.à.un.handicap..ou.vous.vous.êtes.déclaré.e.en.situation.d.handicap.auprès.de.votre.établissement","filiere.y.y.y","Quelle.est.votre.situation.actuelle..","X.Sans.activité.volontairement...merci.de.préciser..","Vous.occupez.plusieurs.emplois.","en_recherche_emploi","Depuis.combien.de.mois.êtes.vous.en.recherche.d.emploi..","refus_emploi.y.y.y","Pour.quelle.s..raison.s..avez.vous.refusé.ce.ou.ces.emploi.s...","Quelle.s..difficulté.s..rencontrez.vous.dans.votre.recherche.d.emploi.","alternance.y.y.y","Nature.de.votre.contrat.de.travail..","Votre.rémunération.brute.annuelle..hors.primes...","Vous.percevez.des.primes..","Votre.rémunération.brute.annuelle.AVEC.primes","Durée.du.contrat.de.volontariat..en.mois.","Quel.est.le.poste.que.vous.occupez..","Quel.est.le.statut.de.votre.employeur...entreprise..","Nom.de.l.entreprise.qui.vous.emploie..","Quel.est.son.secteur.d.activité..","L.entreprise.que.vous.créez.reprise.est.elle.déjà.en.activité..ou.à.l.état.de.projet.reprise.plus.ou.moins.avancé..","Année.de.création.reprise.de.l.entreprise","Quel.est.le.nom.de.votre.entreprise...projet..","Une.rapide.description.de.son.activité","Quel.est.son.secteur.d.activité..4","Votre.entreprise.est.sera.localisée...","Région.de.localisation.de.la.future.entreprise","Pays.de.localisation.de.la.future.entreprise..","autre_activite.y.y.y","statut_emploi.y.y.y","X.Non.salarié.e.s..merci.de.préciser..","nature_contrat.y.y.y","duree_CDD.y.y.y","Quelle.est.la.date.de.votre.embauche..","localisation_emploi.y.y.y","region_emploi.y.y","pays_localisation","temps_partiel.y.y","Ce.temps.partiel.est.il.voulu.ou.subi..","Quelle.part.de.temps.partiel.réalisez.vous..","mois_emploi_occupe","Combien.de.jours.par.semaine.êtes.vous.en.télétravail..","Quel.est.le.statut.de.votre.employeur...entreprise...1","Quelle.est.la.raison.sociale.de.votre.employeur...votre.entreprise..","Commune.de.l.entreprise","Nombre.de.salarié.e.s.de.votre.employeur...entreprise","entreprise_groupe.y.y","groupe.y.y","Votre.employeur...Votre.entreprise.est.une.ESN..Entreprise.de.Services.du.Numérique....anciennement.SSII..","Votre.employeur...Votre.entreprise.est.une.société.de.conseil.ou.d.ingénierie..un.bureau.d.études.indépendant..","Votre.employeur...Votre.entreprise.est.une.société.d.intérim.pour.laquelle.vous.exercez.une.mission..","departement_emploi.y.y","intitule_emploi.y.y","cadre.y.y","secteur_activite_entreprise","Quel.est.le.secteur.dans.lequel.vous.intervenez.principalement..","emploi_lie_energie_renouvelable.y.y","Les.enjeux.de.la.RSE...Responsabilité.Sociétale.des.Entreprises...font.partie.de.votre.mission","remuneration_annuelle_brute.y.y.y","prime.y.y.y","remuneration_prime.y.y.y","responsabilite_hierarchie","responsabilite_budget","responsabilite_equipe","responsabilite","international.y.y","temps_trouve_emploi","moyen_trouver_emploi","Quels.ont.été.les.moyens.principaux.utilisés.pour.chercher.votre.emploi.actuel..","critere_choix_emploi","emploi_niveau_qualification","emploi_formation","condition_travail","relation_collegues","niveau_remuneration","niveau_autonomie","jugement_localisation","Les.éléments.suivants.vous.semblent.ils.avoir.joué.un.rôle.dans.votre.recrutement.....La.réputation.de.la.filière.de.formation","Les.éléments.suivants.vous.semblent.ils.avoir.joué.un.rôle.dans.votre.recrutement.....La.formation","Les.éléments.suivants.vous.semblent.ils.avoir.joué.un.rôle.dans.votre.recrutement.....La.réputation.de.l.école.réseau.Polytech","reseau_ancien_pour_premier_emploi","Les.éléments.suivants.vous.semblent.ils.avoir.joué.un.rôle.dans.votre.recrutement.....Stage.de.4ème.année","Les.éléments.suivants.vous.semblent.ils.avoir.joué.un.rôle.dans.votre.recrutement.....Stage.de.5ème.année..Contrat.de.professionnalisation","Les.éléments.suivants.vous.semblent.ils.avoir.joué.un.rôle.dans.votre.recrutement.....Vos.compétences.linguistiques","Les.éléments.suivants.vous.semblent.ils.avoir.joué.un.rôle.dans.votre.recrutement.....Vos.expériences.à.l.étranger","Les.éléments.suivants.vous.semblent.ils.avoir.joué.un.rôle.dans.votre.recrutement.....Vos.expériences.à.l.école..BDE..GEPI..startup.we...","Les.éléments.suivants.vous.semblent.ils.avoir.joué.un.rôle.dans.votre.recrutement.....Votre.expérience.professionnelle..essentiellement.s.il.ne.s.agit.pas.du.1er.poste.","Les.éléments.suivants.vous.semblent.ils.avoir.joué.un.rôle.dans.votre.recrutement.....Vos.engagements.dans.des.associations.et.ou.projets","satisfaction_emploi","recherche_nouvel_emploi.y.y","situation_sortie_polytech","Depuis.combien.de.temps.étiez.vous.en.recherche.d.emploi..","Aviez.vous.refusé.une.ou.plusieurs.proposition.s..d.emploi..","Pour.quelle.s..raison.s..aviez.vous.refusé.ce.ou.ces.emploi.s...","difficultes_recherche.y.y","Dans.quel.établissement.étiez.vous.inscrit.e..nom.et.ville.éventuellement...","Vous.poursuiviez.des.études.en.alternance..","La.poursuite.d.étude.a.t.elle.joué.un.rôle.preponderant.dans.votre.insertion.professionnelle..","Montant.brut.annuelle.HORS.primes..de.l.allocation.perçue..","Montant.brut.annuelle.AVEC.primes..de.l.allocation.perçue..","Nom.de.l.entreprise.qui.vous.a.employé..","Nom.et.coordonnées.du.laboratoire.qui.vous.a.accueilli","Région.de.localisation.du.laboratoire9","Pays.de.localisation.du.laboratoire..","Votre.rémunération.brute.annuelle..hors.primes.et.hors.13ème.mois..","prime_premier_emploi.y.y.y","Votre.rémunération.brute.annuelle.AVEC.primes.et.ou.13ème.mois..","Année.de.création.reprise..","Quel.est..ou.était..le.nom.de.l.entreprise..","Et.son.activité..","Quel.était.le.nom.de.votre.entreprise...projet..","temps_trouve_premier_emploi","post_premier_emploi","Aviez.vous.un.statut.de...y","nature_contrat.1.y.y","Quelle.fut.la.durée.de.votre.CDD.","intitule_premier_emploi.y.y.y","Votre.1er.emploi.se.trouvait.il...","region_premier_emploi","Dans.quel.pays..13","nom_entreprise_premier_emploi","Code.postal.de.l.entreprise14","Commune.de.l.entreprise15","taille_entreprise_premier_emploi.y.y.y","premiere_entreprise_groupe","groupe.1","secteur_premiere_entreprise","mois_premiere_entreprise.y.y","status_cadre_premier_emploi","temps_partiel_premier_emploi.y.y.y","Ce.temps.partiel.était.il.voulu.ou.subi..","Quelle.part.de.temps.partiel.réalisiez.vous..","moyen_trouver_premier_emploi","critere_choix_premier_emploi","remuneration_annuelle_brute_hors_prime_premier_emploi.y.y.y","prime_premier_emploi.1","remuneration_annuelle_brute_avec_prime_premier_emploi.y.y.y","Les.éléments.suivants.vous.semblent.ils.avoir.joué.un.rôle.dans.votre.recrutement.sur.ce.1er.emploi.....La.réputation.de.l.école.réseau.Polytech","Les.éléments.suivants.vous.semblent.ils.avoir.joué.un.rôle.dans.votre.recrutement.sur.ce.1er.emploi.....Réseau.des.anciens..Polytech.Connect.","stage_4eme_pour_premier_emploi","stage_5eme_pour_premier_emploi","competences_linguistiques_pour_premier_emploi","experience_etranger_pour_premier_emploi","Les.éléments.suivants.vous.semblent.ils.avoir.joué.un.rôle.dans.votre.recrutement.sur.ce.1er.emploi.....Vos.experiences.à.l.école..BDE..GEPI..startup.we...","Globalement..vous.êtes.satisfait.e.de.votre.premier.emploi..","La.situation.sanitaire.a.t.elle.eu.un.impact.pour.vous..","Merci.de.préciser.les.raisons","satisfaction_formation","Quels.enseignements.vous.semblent.les.plus.utiles.pour.l.exercice.de.votre.métier.et.votre.insertion.professionnelle..","Parmi.les.enseignements.fournis.par.l.école..quels.sont.ceux.qui.mériteraient.d.être.approfondis.ou.renforcés..","Quels.enseignements..absents.de.votre.formation..vous.auraient.été.utiles..","Quels.enseignements..présents.dans.votre.formation..vous.paraissent.inutiles..","ig_avantage_double_competence","ig_membre_reseau","recommandation_polytech","Quels.conseils.pourriez.vous.donner.aux.étudiants.actuellement.en.formation.pour.bien.choisir.leur.stage.de.fin.d.étude...réussir.leur.insertion.professionnelle..","Vos.remarques.et.commentaires.relatifs.à.votre.insertion.professionnelle"
"1877069833744240","Homme","Non","Belge",2017,"Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)","En activité professionnelle","","","","","","",NA,"Non","Salarié(e) secteur privé (y compris structure associative)","CDI (contrat de travail à durée indéterminée) y compris CDIC",NA,"En France","Auvergne-Rhône-Alpes","","Non",2,"Ponant Technologies","http://ponant-technologies.com/","De 20 à 49 salarié(e)s ","Non","","Informatique industrielle et technique ","Ingénieur développement logiciels","Oui","Sociétés de conseil, bureaux d'études","","C|""Robot Framework, Python""","",31500,"Non",31500,"NON","NON","NON","NON","Non","Quotidiennement","Quotidiennement","De 4 à moins de 5 mois","Relations personnelles","Le contenu de la mission / poste proposé","oui","oui",5,5,5,5,5,5,"Non","","","","","","","","","","","","","","",NA,"","","","",NA,"",NA,NA,5,"","","","Oui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31/01/2020 20:06","Homme","Non","Belge",2017,"Formation initiale (hors apprentissage)","MicroÈlectronique Et Automatique (MEA)","En activitÈ professionnelle","",NA,"","Non","SalariÈ(e) secteur privÈ (y compris structure associative)","","CDI (contrat de travail ‡ durÈe indÈterminÈe)",0,"En France","Auvergne-RhÙne-Alpes","","Non","",25,"PONANT Technologies","De 20 ‡ 49 salariÈ(e)s ","Non","","Assistance technique","IngÈnieur DÈveloppement Logiciels","Oui","SociÈtÈs de conseil ou d'ingÈnieurie, bureaux d'Ètudes indÈpendants","","","C|Python, Bash","",NA,33000,"Oui",35000,"NON","NON","NON","NON","Non","Quotidiennement","Quotidiennement","","Relations personnelles","Le lieu gÈographique ","oui","oui",5,5,5,4,5,5,"Non","","PlutÙt d'accord","PlutÙt en dÈsaccord","",NA,NA,"",NA,"","","","","",NA,NA,"","","",NA,"","","","","","","","","","","","","",NA,"","","","",NA,"",NA,NA,NA,5,"","","Architecte logiciel","Oui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1867772706661410","Homme","Oui","",2017,"Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)","En activité professionnelle","","","","","","",NA,"Non","Salarié(e) secteur privé (y compris structure associative)","CDI (contrat de travail à durée indéterminée) y compris CDIC",NA,"En France","Île-de-France","","Non",6,"Apside Technologies","","250 à  4 999 salarié(e)s ","Oui","Apside","Informatique industrielle et technique ","Ingenieur FPGA","Oui","Recherche-développement scientifique","","VHDL|""Python""","",33000,"Oui",33000,"NON","NON","NON","NON","Non","Quotidiennement","Souvent (plusieurs heures par semaine)","","Réseau social professionnel (viadéo, Linkedln)","Le contenu de la mission / poste proposé","oui","oui",4,4,5,3,4,2,"Non","","","","","","","","","","","","","","",NA,"","","","",NA,"",NA,NA,4,"","","","Oui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
